步行最短距离（m）,步行最短时间（s）,公共服务设施名称,ID,距离分类,权重,纠正后权重
907,726,明购百货,1,0.25,0.3,0.075
907,726,名浩鑫商业广场,1,0.25,0.3,0.075
987,790,昊业商业广场,1,0.25,0.3,0.075
1171,937,优优岛(沙井店),1,0.08,0.3,0.024
1275,1020,岁宝Shirble plaza(沙井店),1,0.08,0.3,0.024
151,121,百盛佳购物广场(鸿桥花园东),2,1,0.3,0.3
454,363,美家福购物广场(沙井店),2,0.9,0.3,0.27
837,670,好万年(锦程路),2,0.55,0.3,0.165
837,670,和业商贸城,2,0.55,0.3,0.165
96,77,天源汇百货,3,1,0.3,0.3
393,314,大江豪(家美乐店),5,1,0.3,0.3
674,539,天源隆商场(西环路),5,0.55,0.3,0.165
1233,986,沙三购物广场,5,0.08,0.3,0.024
1294,1035,喜民丰百货,5,0.08,0.3,0.024
352,282,华东城购物中心,6,1,0.3,0.3
217,174,昌宏百货(沙井店),7,1,0.3,0.3
170,136,嘉丰广场(大王山工业一路),7,1,0.3,0.3
430,344,万联广场,7,1,0.3,0.3
522,418,大王山广场,7,0.9,0.3,0.27
394,315,西荟城购物广场A区,8,1,0.3,0.3
742,594,西荟城购物广场,8,0.55,0.3,0.165
498,398,亿康广场,8,0.9,0.3,0.27
872,698,新沙汇·时代广场,8,0.25,0.3,0.075
1076,861,Greenhouse,8,0.25,0.3,0.075
1213,970,hello时光城市,8,0.08,0.3,0.024
1253,1002,百佳华领创广场(建设中),8,0.08,0.3,0.024
488,390,新沙汇·时代广场,9,0.9,0.3,0.27
806,645,亿康广场,9,0.55,0.3,0.165
721,577,柔美ROMEDMAORE专柜,9,0.55,0.3,0.165
703,562,形色城购物中心(沙井店),9,0.55,0.3,0.165
834,667,天虹商场(沙井店),9,0.55,0.3,0.165
1018,814,天悦荟,9,0.25,0.3,0.075
1042,834,康惠百货(文明路),9,0.25,0.3,0.075
1137,910,百佳华领创广场(建设中),9,0.08,0.3,0.024
242,194,hello时光城市,10,1,0.3,0.3
191,153,正信百货,10,1,0.3,0.3
268,214,盛妆百货,10,1,0.3,0.3
461,369,京基百纳广场(沙井店),10,0.9,0.3,0.27
642,514,福佳购物广场,10,0.9,0.3,0.27
862,690,金惠百货,10,0.55,0.3,0.165
959,767,卓越时代广场,10,0.25,0.3,0.075
1086,869,西荟城购物广场A区,10,0.25,0.3,0.075
1300,1040,西荟城购物广场,10,0.08,0.3,0.024
229,183,乐天·玛特,11,1,0.3,0.3
569,455,世纪万众城生活超市,11,0.9,0.3,0.27
543,434,嘉盛丰百货,11,0.9,0.3,0.27
1000,800,万联广场,11,0.25,0.3,0.075
459,367,永佳福购物广场,12,0.9,0.3,0.27
536,429,福海商业中心,12,0.9,0.3,0.27
1112,890,华东城购物中心(桥南店),12,0.08,0.3,0.024
358,286,彩虹缤纷城,13,1,0.3,0.3
510,408,逸海百货(石厦路),13,0.9,0.3,0.27
543,434,万福龙洲,13,0.9,0.3,0.27
510,408,万福龙州百货,13,0.9,0.3,0.27
856,685,兴中宝e购商城,13,0.55,0.3,0.165
856,685,进口商品直购体验中心,13,0.55,0.3,0.165
970,776,康之宝超级广场,13,0.25,0.3,0.075
895,716,万福城国际跨境商品直购中心,13,0.25,0.3,0.075
212,170,汇隆城购物广场,14,1,0.3,0.3
318,254,国惠康(德丰店),14,1,0.3,0.3
735,588,康之宝超级广场,14,0.55,0.3,0.165
721,577,福源福,14,0.55,0.3,0.165
723,578,万福城国际跨境商品直购中心,14,0.55,0.3,0.165
976,781,兴中宝e购商城,14,0.25,0.3,0.075
982,786,进口商品直购体验中心,14,0.25,0.3,0.075
1282,1026,方元城,14,0.08,0.3,0.024
1268,1014,彩虹缤纷城,14,0.08,0.3,0.024
1251,1001,阿伟の店铺,14,0.08,0.3,0.024
1200,960,万福龙洲,14,0.08,0.3,0.024
1263,1010,万福龙州百货,14,0.08,0.3,0.024
342,274,昌宏百货(福永店),15,1,0.3,0.3
1130,904,福源福,15,0.08,0.3,0.024
360,288,福源福,16,1,0.3,0.3
746,597,汇隆城购物广场,16,0.55,0.3,0.165
852,682,国惠康(德丰店),16,0.55,0.3,0.165
1122,898,昌宏百货(福永店),16,0.08,0.3,0.024
1173,938,康之宝超级广场,16,0.08,0.3,0.024
1257,1006,万福城国际跨境商品直购中心,16,0.08,0.3,0.024
282,226,平新百货平价特卖场,17,1,0.3,0.3
454,363,振武国粹,18,0.9,0.3,0.27
682,546,华东商业中心,18,0.55,0.3,0.165
788,630,恒佳购物广场,18,0.55,0.3,0.165
1108,886,美惠多购物广场,18,0.08,0.3,0.024
513,410,喜港城购物中心,19,0.9,0.3,0.27
790,632,盛妆百货(松明大道),19,0.55,0.3,0.165
1226,981,天虹商场,19,0.08,0.3,0.024
989,791,百佳华商场(松岗店),19,0.25,0.3,0.075
1122,898,松白商业中心,19,0.08,0.3,0.024
1092,874,肆坊商业广场,19,0.08,0.3,0.024
1261,1009,星洲时代广场,19,0.08,0.3,0.024
289,231,金富晨商业广场,20,1,0.3,0.3
917,734,联投东方PARK,20,0.25,0.3,0.075
946,757,肆坊商业广场,20,0.25,0.3,0.075
1204,963,天虹商场,20,0.08,0.3,0.024
364,291,喜港城购物中心,21,1,0.3,0.3
520,416,盛妆百货(松明大道),21,0.9,0.3,0.27
953,762,星洲时代广场,21,0.25,0.3,0.075
888,710,百佳华商场(松岗店),21,0.25,0.3,0.075
1018,814,松白商业中心,21,0.25,0.3,0.075
633,506,松白商业中心,22,0.9,0.3,0.27
643,514,兴天濠购物广场,22,0.9,0.3,0.27
624,499,百佳华商场(松岗店),22,0.9,0.3,0.27
799,639,盛妆百货(松明大道),22,0.55,0.3,0.165
1144,915,喜港城购物中心,22,0.08,0.3,0.024
1133,906,松瑞天虹,22,0.08,0.3,0.024
1210,968,百业安家广场,22,0.08,0.3,0.024
1208,966,天虹超市(松瑞天虹店),22,0.08,0.3,0.024
1007,806,松白商业中心,23,0.25,0.3,0.075
1165,932,百佳华商场(松岗店),23,0.08,0.3,0.024
1091,873,肆坊商业广场,23,0.08,0.3,0.024
754,603,粤丰购物广场,24,0.55,0.3,0.165
715,572,雅时尚商场,24,0.55,0.3,0.165
757,606,美联购物中心(上南大街),24,0.55,0.3,0.165
825,660,联诚购物广场(上南大街店),24,0.55,0.3,0.165
896,717,上南时尚荟,24,0.25,0.3,0.075
450,360,沙井义乌商贸城,25,0.9,0.3,0.27
753,602,天虹商场(沙井店),25,0.55,0.3,0.165
979,783,形色城购物中心(沙井店),25,0.25,0.3,0.075
997,798,柔美ROMEDMAORE专柜,25,0.25,0.3,0.075
1138,910,上南时尚荟,25,0.08,0.3,0.024
1138,910,联诚购物广场(上南大街店),25,0.08,0.3,0.024
1268,1014,美联购物中心(上南大街),25,0.08,0.3,0.024
448,358,康惠百货(文明路),26,0.9,0.3,0.27
819,655,沙井义乌商贸城,26,0.55,0.3,0.165
1303,1042,天悦荟,26,0.08,0.3,0.024
1204,963,形色城购物中心(沙井店),26,0.08,0.3,0.024
1222,978,柔美ROMEDMAORE专柜,26,0.08,0.3,0.024
1299,1039,ZYAM,26,0.08,0.3,0.024
1253,1002,新沙汇·时代广场,26,0.08,0.3,0.024
257,206,康惠百货(文明路),27,1,0.3,0.3
1181,945,天悦荟,27,0.08,0.3,0.024
945,756,ZYAM,27,0.25,0.3,0.075
952,762,万利豪广场,27,0.25,0.3,0.075
1230,984,沙井义乌商贸城,27,0.08,0.3,0.024
1023,818,百佳华领创广场(建设中),27,0.25,0.3,0.075
503,402,家家乐(西乡店),28,0.9,0.3,0.27
941,753,华生购物广场(西乡店),28,0.25,0.3,0.075
478,382,瑞盛百货,29,0.9,0.3,0.27
833,666,佳联购物广场,29,0.55,0.3,0.165
853,682,深鹏百货,29,0.55,0.3,0.165
710,568,裕兴百货(爱民路),29,0.55,0.3,0.165
918,734,勤业商业城,29,0.25,0.3,0.075
1155,924,兴悦广场,29,0.08,0.3,0.024
547,438,九围商业广场,30,0.9,0.3,0.27
1218,974,华生购物广场(西乡店),30,0.08,0.3,0.024
221,177,裕兴百货(爱民路),31,1,0.3,0.3
541,433,瑞盛百货,31,0.9,0.3,0.27
907,726,新亿佳购物广场(黄田路店),31,0.25,0.3,0.075
1021,817,兴悦广场,31,0.25,0.3,0.075
385,308,和健生活广场,32,1,0.3,0.3
368,294,鹤洲小镇,32,1,0.3,0.3
457,366,锦文鹤洲商业中心(装修中),32,0.9,0.3,0.27
877,702,新亿佳购物广场(黄田路店),33,0.25,0.3,0.075
1069,855,裕兴百货(爱民路),33,0.25,0.3,0.075
971,777,全球进口商品总汇,33,0.25,0.3,0.075
1075,860,瑞盛百货,33,0.25,0.3,0.075
151,121,兴悦广场,34,1,0.3,0.3
432,346,万众百货(协会大厦A北),35,1,0.3,0.3
1161,929,全球进口商品总汇,35,0.08,0.3,0.024
1253,1002,航城里购物中心,35,0.08,0.3,0.024
142,114,美仙子,36,1,0.3,0.3
380,304,主力百货,36,1,0.3,0.3
421,337,天虹商场(合正汇一城店),36,1,0.3,0.3
940,752,Applle store,36,0.25,0.3,0.075
1084,867,碧海中心(碧海店),36,0.25,0.3,0.075
1043,834,深圳宝安店,36,0.25,0.3,0.075
1082,866,时代城,36,0.25,0.3,0.075
1264,1011,TUREHE,36,0.08,0.3,0.024
1160,928,壹号店,36,0.08,0.3,0.024
1150,920,宝安大仟里,36,0.08,0.3,0.024
1245,996,大益广场,36,0.08,0.3,0.024
537,430,时代城,37,0.9,0.3,0.27
480,384,深圳宝安店,37,0.9,0.3,0.27
406,325,宝安大仟里,37,1,0.3,0.3
789,631,乐有家铺,37,0.55,0.3,0.165
965,772,前海义乌商贸城,37,0.25,0.3,0.075
626,501,Applle store,37,0.9,0.3,0.27
888,710,大仟里,37,0.25,0.3,0.075
1257,1006,壹号店,37,0.08,0.3,0.024
272,218,壹号店,38,1,0.3,0.3
800,640,大益广场,38,0.55,0.3,0.165
617,494,大仟里,38,0.9,0.3,0.27
708,566,主力百货,38,0.55,0.3,0.165
749,599,天虹商场(合正汇一城店),38,0.55,0.3,0.165
930,744,Applle store,38,0.25,0.3,0.075
1060,848,宝安大仟里,38,0.25,0.3,0.075
1130,904,共乐城,38,0.08,0.3,0.024
1039,831,美仙子,38,0.25,0.3,0.075
1299,1039,7.7店,38,0.08,0.3,0.024
224,179,金港城,39,1,0.3,0.3
912,730,共乐城,39,0.25,0.3,0.075
1005,804,天虹商场(合正汇一城店),39,0.25,0.3,0.075
1029,823,大益广场,39,0.25,0.3,0.075
990,792,世纪佳盛购物广场(银田店),39,0.25,0.3,0.075
1082,866,主力百货,39,0.25,0.3,0.075
1239,991,美仙子,39,0.08,0.3,0.024
94,75,同盛百货,40,1,0.3,0.3
192,154,西田时代商贸广场,40,1,0.3,0.3
246,197,华佳百货,40,1,0.3,0.3
705,564,公明上村莲塘商业城,40,0.55,0.3,0.165
1156,925,顶沣源商业广场,40,0.08,0.3,0.024
451,361,涯美时尚,41,0.9,0.3,0.27
867,694,美沃百货,41,0.55,0.3,0.165
616,493,公明上村莲塘商业城,42,0.9,0.3,0.27
748,598,华佳百货,42,0.55,0.3,0.165
914,731,同盛百货,42,0.25,0.3,0.075
1071,857,顶沣源商业广场,42,0.25,0.3,0.075
1233,986,西田时代商贸广场,42,0.08,0.3,0.024
249,199,下村时代广场,43,1,0.3,0.3
304,243,四海广场,43,1,0.3,0.3
584,467,恒汇盛商业中心,43,0.9,0.3,0.27
440,352,和屯商业广场C站,43,0.9,0.3,0.27
302,242,嘉宏商业广场(装修中),43,1,0.3,0.3
282,226,兴百盛购物商场,44,1,0.3,0.3
1133,906,美沃百货,44,0.08,0.3,0.024
624,499,华凯百货(万豪店),45,0.9,0.3,0.27
760,608,惠丰购物广场,45,0.55,0.3,0.165
780,624,南方商场,46,0.55,0.3,0.165
9,7,南方商场,47,1,0.3,0.3
1121,897,和屯商业广场C站,47,0.08,0.3,0.024
1119,895,华荣百货,47,0.08,0.3,0.024
930,744,南海百货,48,0.25,0.3,0.075
1235,988,兴鼎濠(理家店),48,0.08,0.3,0.024
1266,1013,玉律商业中心,48,0.08,0.3,0.024
1166,933,万茗城商场,49,0.08,0.3,0.024
1091,873,万荟城购物中心,49,0.08,0.3,0.024
310,248,纤佳时税,50,1,0.3,0.3
1177,942,YONGHE PARK,50,0.08,0.3,0.024
792,634,OUT OF THE AIR,50,0.55,0.3,0.165
1046,837,颠狗商城,50,0.25,0.3,0.075
742,594,荟悦城生活广场,50,0.55,0.3,0.165
1268,1014,一乐会,50,0.08,0.3,0.024
515,412,深圳宝安万达广场,51,0.9,0.3,0.27
235,188,前海·燊达汇,51,1,0.3,0.3
288,230,前海·燊达汇广场,51,1,0.3,0.3
555,444,绰宜购全球进口商品集合体验馆(福城万达广场店),51,0.9,0.3,0.27
389,311,河东商业城,51,1,0.3,0.3
435,348,永盛购物广场(滨海春城店),51,0.9,0.3,0.27
675,540,WALSOON PLAZA,51,0.55,0.3,0.165
857,686,云顶汇商业广场,51,0.55,0.3,0.165
1090,872,星光美食娱乐广场,51,0.08,0.3,0.024
1090,872,卓业星光广场,51,0.08,0.3,0.024
1303,1042,百家百货,51,0.08,0.3,0.024
1079,863,东荟城时尚商场,51,0.25,0.3,0.075
940,752,天虹商场,52,0.25,0.3,0.075
940,752,富源商贸中心,52,0.25,0.3,0.075
1212,970,百家百货,52,0.08,0.3,0.024
380,304,新安湖商业城(宝民一路),53,1,0.3,0.3
510,408,海雅缤纷城,53,0.9,0.3,0.27
489,391,恒大商城(旗舰店),53,0.9,0.3,0.27
772,618,优学派专柜,53,0.55,0.3,0.165
967,774,三区购物中心,53,0.25,0.3,0.075
656,525,万科生活广场,54,0.55,0.3,0.165
659,527,百家百货,54,0.55,0.3,0.165
663,530,天虹商场,54,0.55,0.3,0.165
663,530,富源商贸中心,54,0.55,0.3,0.165
580,464,卓业星光广场,54,0.9,0.3,0.27
580,464,星光美食娱乐广场,54,0.9,0.3,0.27
545,436,海格堡,54,0.9,0.3,0.27
894,715,猿抱子深圳直营店,54,0.25,0.3,0.075
1287,1030,壹方城购物中心,54,0.08,0.3,0.024
1262,1010,YUKI进口优品会员生活馆,54,0.08,0.3,0.024
319,255,赤湾老兵购物广场,55,1,0.3,0.3
632,506,正力时代广场,57,0.9,0.3,0.27
740,592,康之宝百货,57,0.55,0.3,0.165
786,629,超级广场,57,0.55,0.3,0.165
908,726,光明广场,57,0.25,0.3,0.075
403,322,东坑购物广场,58,1,0.3,0.3
388,310,万盛佳百货,58,1,0.3,0.3
453,362,万盛佳商业,58,0.9,0.3,0.27
1162,930,惠丰购物广场,58,0.08,0.3,0.024
695,556,世纪盛世购物广场,59,0.55,0.3,0.165
708,566,楼村商业中心,59,0.55,0.3,0.165
1170,936,新汇家购物城,59,0.08,0.3,0.024
285,228,盛世华联百货,60,1,0.3,0.3
301,241,汇港城购物中心,61,1,0.3,0.3
321,257,佳联华购物广场,61,1,0.3,0.3
448,358,华瑞百货,61,0.9,0.3,0.27
832,666,玉律商业中心,61,0.55,0.3,0.165
885,708,兴鼎濠(理家店),61,0.25,0.3,0.075
118,94,智汇城,62,1,0.3,0.3
70,56,万联购物广场(宝石西路),62,1,0.3,0.3
85,68,美家福百货(上屋大道),62,1,0.3,0.3
295,236,河滨花园商场,62,1,0.3,0.3
432,346,德昌百货商场,62,1,0.3,0.3
495,396,盛妆百货(石岩店),62,0.9,0.3,0.27
647,518,锦驰致富广场,62,0.9,0.3,0.27
717,574,创富城,62,0.55,0.3,0.165
1083,866,百佳华(石岩店),62,0.25,0.3,0.075
746,597,国惠康(宝石路),62,0.55,0.3,0.165
1043,834,龙腾商厦,62,0.25,0.3,0.075
986,789,jhe,62,0.25,0.3,0.075
989,791,岁宝Shirble plaza(石岩店),62,0.25,0.3,0.075
989,791,宏发大世界,62,0.25,0.3,0.075
1245,996,世纪荟,62,0.08,0.3,0.024
298,238,智汇城,63,1,0.3,0.3
247,198,万联购物广场(宝石西路),63,1,0.3,0.3
310,248,德昌百货商场,63,1,0.3,0.3
310,248,美家福百货(上屋大道),63,1,0.3,0.3
472,378,河滨花园商场,63,0.9,0.3,0.27
672,538,盛妆百货(石岩店),63,0.55,0.3,0.165
750,600,锦驰致富广场,63,0.55,0.3,0.165
921,737,龙腾商厦,63,0.25,0.3,0.075
894,715,创富城,63,0.25,0.3,0.075
923,738,国惠康(宝石路),63,0.25,0.3,0.075
1260,1008,百佳华(石岩店),63,0.08,0.3,0.024
1211,969,jhe,63,0.08,0.3,0.024
1166,933,岁宝Shirble plaza(石岩店),63,0.08,0.3,0.024
1166,933,宏发大世界,63,0.08,0.3,0.024
379,303,美家福百货(上屋大道),64,1,0.3,0.3
429,343,jhe,64,1,0.3,0.3
636,509,万联购物广场(宝石西路),64,0.9,0.3,0.27
684,547,智汇城,64,0.55,0.3,0.165
861,689,河滨花园商场,64,0.55,0.3,0.165
999,799,德昌百货商场,64,0.25,0.3,0.075
1114,891,百佳华(石岩店),64,0.08,0.3,0.024
1076,861,世纪荟,64,0.25,0.3,0.075
1061,849,盛妆百货(石岩店),64,0.25,0.3,0.075
1213,970,锦驰致富广场,64,0.08,0.3,0.024
1283,1026,创富城,64,0.08,0.3,0.024
879,703,jhe,65,0.25,0.3,0.075
711,569,美家福百货(上屋大道),65,0.55,0.3,0.165
1016,813,智汇城,65,0.25,0.3,0.075
968,774,万联购物广场(宝石西路),65,0.25,0.3,0.075
1038,830,德昌百货商场,65,0.25,0.3,0.075
1193,954,河滨花园商场,65,0.08,0.3,0.024
92,74,美家福百货(上屋大道),66,1,0.3,0.3
375,300,智汇城,66,1,0.3,0.3
327,262,万联购物广场(宝石西路),66,1,0.3,0.3
502,402,德昌百货商场,66,0.9,0.3,0.27
552,442,河滨花园商场,66,0.9,0.3,0.27
752,602,盛妆百货(石岩店),66,0.55,0.3,0.165
1084,867,jhe,66,0.25,0.3,0.075
904,723,锦驰致富广场,66,0.25,0.3,0.075
1113,890,龙腾商厦,66,0.08,0.3,0.024
974,779,创富城,66,0.25,0.3,0.075
1003,802,国惠康(宝石路),66,0.25,0.3,0.075
1246,997,岁宝Shirble plaza(石岩店),66,0.08,0.3,0.024
1246,997,宏发大世界,66,0.08,0.3,0.024
861,689,世纪荟,67,0.55,0.3,0.165
1059,847,TOCITY购物中心,67,0.25,0.3,0.075
744,595,jhe,67,0.55,0.3,0.165
1032,826,星城购物中心,67,0.25,0.3,0.075
950,760,Grace为盛,67,0.25,0.3,0.075
1191,953,美家福百货(上屋大道),67,0.08,0.3,0.024
1246,997,百佳华(石岩店),67,0.08,0.3,0.024
1080,864,创富城,68,0.25,0.3,0.075
1188,950,国惠康(宝石路),68,0.08,0.3,0.024
1228,982,盛妆百货(石岩店),68,0.08,0.3,0.024
316,253,松石苑商业广场,69,1,0.3,0.3
877,702,宏发大世界,69,0.25,0.3,0.075
877,702,岁宝Shirble plaza(石岩店),69,0.25,0.3,0.075
899,719,国惠康(宝石路),69,0.25,0.3,0.075
1132,906,锦驰致富广场,69,0.08,0.3,0.024
1042,834,创富城,69,0.25,0.3,0.075
1174,939,盛妆百货(石岩店),69,0.08,0.3,0.024
779,623,南海百货2期,70,0.55,0.3,0.165
709,567,南海商业广场,70,0.55,0.3,0.165
779,623,南海百货,70,0.55,0.3,0.165
718,574,年年好购物广场,70,0.55,0.3,0.165
137,110,向南瑞峰商业广场,72,1,0.3,0.3
477,382,mixselection旗舰店,72,0.9,0.3,0.27
554,443,Hanex,72,0.9,0.3,0.27
341,273,蓝天龙,72,1,0.3,0.3
